Alloy ID,Alloy,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,Re,N,Sc,Li,Sn,Be,Num_of_Elem,dHmix,dSmix,dGmix,Tm,Atom.Size.Diff,Elect.Diff,VEC,Sythesis_Route,Microstructure_,Microstructure,Phases,References
Alloy 0383,Ni45(FeCoCr)40(AlTi)15,0.075,0.133333333,0.133333333,0.133333333,0.45,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-14.63666667,12.91925854,378.8816252,1456.840901,5.631744257,0.12911663,8.091666667,AC,FCC + Im,FCC + Im,Im,10.1016/j.scriptamat.2017.12.001
Alloy 0384,Ti2ZrHf0.5V,0,0,0,0,0,0,0,0.444444444,0.222222222,0,0,0.222222222,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,4,-1.777777778,10.58454586,474.5036779,1808.222222,6.956581546,0.123107902,4.222222222,AC,BCC,BCC,BCC_SS,10.1007/s40195-019-00921-3
Alloy 0385,Ti2ZrHf0.5VNb0.25,0,0,0,0,0,0,0,0.421052632,0.210526316,0.052631579,0,0.210526316,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,5,-1.019390582,11.74184049,495.3262273,1895.930246,6.815842839,0.122467702,4.263157895,AC,BCC,BCC,BCC_SS,10.1007/s40195-019-00921-3
Alloy 0386,Ti2ZrHf0.5VNb0.5,0,0,0,0,0,0,0,0.5,0,0.125,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.4,12.22898133,501.632141,1923.651423,6.682543255,0.12163881,4.3,AC,BCC,BCC,BCC_SS,10.1007/s40195-019-00921-3
Alloy 0387,Ti2ZrHf0.5VNb0.75,0,0,0,0,0,0,0,0.380952381,0.19047619,0.142857143,0,0.19047619,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,5,0.108843537,12.48236446,507.699524,1948.810161,6.556163114,0.120678355,4.333333333,AC,BCC,BCC,BCC_SS,10.1007/s40195-019-00921-3
Alloy 0388,Ti2ZrHf0.5VNb,0,0,0,0,0,0,0,0.363636364,0.181818182,0.181818182,0,0.181818182,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,5,0.52892562,12.60229632,513.4386746,1971.746058,6.436207738,0.119627521,4.363636364,AC,BCC,BCC,BCC_SS,10.1007/s40195-019-00921-3
Alloy 0389,ZrTiHfCuNiFe,0,0,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,6,-24.77777778,14.8975162,431.3592945,1671.367381,10.92413122,0.257601113,6.833333333,AC,BCC,BCC,BCC_SS,10.1016/j.intermet.2019.106515
Alloy 0390,AlCrFeCoNi,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.32 ,13.38 ,354.1129114,1364.02 ,5.78 ,0.12 ,7.20 ,AC,BCC,BCC,BCC_SS,10.1016/j.intermet.2019.106515
Alloy 0391,AlCoCrCuFeNi,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-4.78 ,14.90 ,420.623371,1629.71 ,4.82 ,0.12 ,7.83 ,AC,BCC,BCC,BCC_SS,10.1016/j.intermet.2019.106515
Alloy 0392,AlCoCrFeMo0.05Ni2,0.165289256,0.165289256,0.165289256,0.165289256,0.330578512,0,0,0,0,0,0.008264463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-11.94453931,13.2671945,361.0007326,1389.938697,5.422491548,0.124400344,7.652892562,AC,FCC + BCC + Im,FCC + BCC + Im,Im,10.1016/j.msea.2019.05.058
Alloy 0393,FeCoNiCrMn,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16,13.38161053,386.5578337,1488.962298,3.269463577,0.138361844,8,AC,FCC,FCC,FCC_SS,10.1016/j.jallcom.2019.04.035
Alloy 0395,HfNbTiZr,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,4,2.50 ,11.53 ,609.5544375,2331.25 ,4.12 ,0.13 ,4.25 ,AC,BCC,BCC,BCC_SS,10.3390/met9050485
Alloy 0398,CoCrFeNiMo0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.04 ,12.57 ,500.1569836,1920.52 ,2.51 ,0.12 ,8.14 ,AC,FCC,FCC,FCC_SS,10.3390/e21090833
Alloy 0399,CoCrFeNiMo0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.04 ,12.57 ,500.1569836,1920.52 ,2.51 ,0.12 ,8.14 ,AC,FCC,FCC,FCC_SS,10.3390/e21090833
Alloy 0400,CoCrFeNiMo0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.04 ,12.57 ,500.1569836,1920.52 ,2.51 ,0.12 ,8.14 ,AC,FCC,FCC,FCC_SS,10.3390/e21090833
Alloy 0401,CoCrFeNiMo0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.04 ,12.57 ,500.1569836,1920.52 ,2.51 ,0.12 ,8.14 ,AC,FCC,FCC,FCC_SS,10.3390/e21090833
Alloy 0402,CoCrFeNiMo0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.04 ,12.57 ,500.1569836,1920.52 ,2.51 ,0.12 ,8.14 ,AC,FCC + Im,FCC + Im,Im,10.3390/e21090833
Alloy 0403,CoCrFeNiMo0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.04 ,12.57 ,500.1569836,1920.52 ,2.51 ,0.12 ,8.14 ,AC,FCC + Im,FCC + Im,Im,10.3390/e21090833
Alloy 0404,Ti40Zr10Ni40Co5Cu5,0,0.05,0,0,0.4,0.05,0,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-34.1,10.50003754,404.8157454,1542.285346,9.260965256,0.212569988,7,AC,BCC + Im,BCC + Im,Im,10.1007/s12540-019-00383-3
Alloy 0405,Ti30Zr20Ni30Co10Cu10,0,0.1,0,0,0.3,0.1,0,0.3,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-33.2,12.51150515,402.3982511,1544.910655,10.20926813,0.23471046,7,AC,BCC + Im,BCC + Im,Im,10.1007/s12540-019-00383-3
Alloy 0406,Ti25Zr25Ni16.67Co16.67Cu16.67,0,0.166666667,0,0,0.166666667,0.166666667,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-29.7219997,13.21207256,396.1143429,1524.874804,10.47752111,0.242639159,7.00029997,AC,BCC + Im,BCC + Im,Im,10.1007/s12540-019-00383-3
Alloy 0407,Ti30Zr10Hf10Ni30Co10Cu10,0,0.142857143,0,0,0.285714286,0.095238095,0,0.285714286,0,0,0,0.095238095,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,6,-31.88,13.66413435,421.4026651,1625.053072,9.961332928,0.239298976,7,AC,BCC + Im,BCC + Im,Im,10.1007/s12540-019-00383-3
Alloy 0408,Ti20Zr15Hf15Ni20Co15Cu15,0,0.15,0,0,0.2,0.15,0,0.2,0,0,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,6,-30.38,14.81676354,427.4553954,1655.745668,10.61019434,0.258810259,7,AC,BCC + Im,BCC + Im,Im,10.1007/s12540-019-00383-3
Alloy 0409,CoCuHfNiTiZr,0,0.166666667,0,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,6,-23.52 ,13.38 ,503.678223,1940.15 ,10.21 ,0.26 ,6.40 ,AC,BCC + Im,BCC + Im,Im,10.1007/s12540-019-00383-3
Alloy 0410,CrFeMnV,0,0,0.25,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2.25,11.52629192,426.6574732,1631.75,3.545392507,0.102072278,6.5,AC,BCC,BCC,BCC_SS,10.1016/j.jmst.2018.02.026
Alloy 0411,CrMn0.3FeVCu0.06,0,0,0.297619048,0.297619048,0,0.017857143,0.089285714,0,0.297619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.186791383,11.38813601,433.4125033,1656.692131,3.081938936,0.098349024,6.476190476,AC,BCC?+?FCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.jmst.2018.02.026
Alloy 0412,CrMn0.5FeVCu0.10,0,0,0.277777778,0.277777778,0,0.027777778,0.138888889,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.37654321,11.98251164,421.5294505,1614.938051,3.248968031,0.10315808,6.555555556,AC,BCC?+?FCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.jmst.2018.02.026
Alloy 0413,CrMn0.7FeVCu0.14,0,0,0.260416667,0.260416667,0,0.036458333,0.182291667,0,0.260416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.520616319,12.32346653,411.9592169,1580.336714,3.361580698,0.106926652,6.625,AC,BCC?+?FCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.jmst.2018.02.026
Alloy 0414,CrMnFeVCu0.20,0,0,0.238095238,0.238095238,0,0.047619048,0.238095238,0,0.238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.675736961,12.56917544,400.6190634,1538.283298,3.466126823,0.111239155,6.714285714,AC,BCC?+?FCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.jmst.2018.02.026
Alloy 0415,NbMoTaWVTi,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,6,-4.222222222,14.8975162,689.0128364,2669.548345,3.575640761,0.334086649,5.166666667,PM,BCC1 + BCC2 + FCC,FCC + BCC,FCC_PLUS_BCC,10.3390/ma11050669
Alloy 0416,CoCrCuFeNi,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.20 ,13.38 ,459.257999,1768.95 ,1.07 ,0.09 ,8.80 ,AC,FCC,FCC,FCC_SS,10.1016/j.jmst.2017.11.007
Alloy 0417, (CoCrCuFeNi)96Nb4,0,0.193548387,0.193548387,0.193548387,0.193548387,0.193548387,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-14.247936,14.24271136,378.6629953,1463.445707,2.916370967,0.101501559,8.648,AC,FCC,FCC,FCC_SS,10.1016/j.jmst.2017.11.007
Alloy 0418, (CoCrCuFeNi)92Nb8,0,0.18699187,0.18699187,0.18699187,0.18699187,0.18699187,0,0,0,0.06504065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-15.385344,14.62889906,388.1885457,1502.505232,3.893664566,0.109192058,8.496,AC,FCC + Im,FCC + Im,Im,10.1016/j.jmst.2017.11.007
Alloy 0419, (CoCrCuFeNi)88Nb12,0,0.180327869,0.180327869,0.180327869,0.180327869,0.180327869,0,0,0,0.098360656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-16.372224,14.8266012,398.0334057,1541.792376,4.588923987,0.115607169,8.344,AC,FCC + Im,FCC + Im,Im,10.1016/j.jmst.2017.11.007
Alloy 0420, (CoCrCuFeNi)84Nb16,0,0.173553719,0.173553719,0.173553719,0.173553719,0.173553719,0,0,0,0.132231405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-17.208576,14.89617139,408.1247331,1581.309134,5.120715665,0.12095,8.192,AC,Im + FCC,FCC + Im,Im,10.1016/j.jmst.2017.11.007
Alloy 0421,Co28.2Cr5.92Mo0.62Mn0.50Si0.13N0.04C,0,0.776355217,0.161263961,0,0,0,0.013620267,0,0,0,0.016889131,0,0,0,0,0.027240534,0,0,0.003541269,0,0.001089621,0,0,0,0,7,-8.898629818,6.184287693,414.6795094,1554.212848,6.628898048,0.155123334,8.280032689,AC,FCC,FCC,FCC_SS,10.1016/j.jmbbm.2018.10.038
Alloy 0422,Co28.2Cr5.92Mo0.62Mn0.50Si0.13N0.04C,0,0.776355217,0.161263961,0,0,0,0.013620267,0,0,0,0.016889131,0,0,0,0,0.027240534,0,0,0.003541269,0,0.001089621,0,0,0,0,7,-8.898629818,6.184287693,414.6795094,1554.212848,6.628898048,0.155123334,8.280032689,AC,FCC,FCC,FCC_SS,10.1016/j.jmbbm.2018.10.038
Alloy 0426,Co�33Cr�9W�0.35N�0.01C,0,0.5764,0.33,0,0,0,0,0,0,0,0,0,0,0,0.09,0.0001,0,0,0,0,0.0035,0,0,0,0,5,-4.38133432,7.656429182,491.2377466,1851.343624,3.596367647,0.202048919,7.7255,AC,FCC,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0427,Co�33Cr�9W�0.35N�0.06C,0,0.5759,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0.0035,0,0,0,0,5,-4.47743052,7.687645172,491.2513511,1851.613088,3.699123334,0.202645099,7.723,AC,FCC,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0428,Co�33Cr�9W�0.35N�0.1C,0,0.5755,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.0035,0,0,0,0,5,-4.554247,7.709559926,491.2679363,1851.82885,3.779302323,0.203120386,7.721,AC,FCC,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0429,Co�33Cr�9W�0.35N�0.25C,0,0.574,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0.0035,0,0,0,0,5,-4.84183,7.782229784,491.3480685,1852.639474,4.065808637,0.20488977,7.7135,AC,FCC,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0430,Co�33Cr�9W�0.35N�0.31C,0,0.5734,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0031,0,0,0,0,0.0035,0,0,0,0,5,-4.95665152,7.808791533,491.3849106,1852.964395,4.174863091,0.205591884,7.7105,AC,FCC,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0431,Co�33Cr�9W�0.35N�0.01C,0,0.5764,0.33,0,0,0,0,0,0,0,0,0,0,0,0.09,0.0001,0,0,0,0,0.0035,0,0,0,0,5,-4.38133432,7.656429182,491.2377466,1851.343624,3.596367647,0.202048919,7.7255,AC,FCC,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0432,Co�33Cr�9W�0.35N�0.06C,0,0.5759,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0.0035,0,0,0,0,5,-4.47743052,7.687645172,491.2513511,1851.613088,3.699123334,0.202645099,7.723,AC,FCC,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0433,Co�33Cr�9W�0.35N�0.1C,0,0.5755,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.0035,0,0,0,0,5,-4.554247,7.709559926,491.2679363,1851.82885,3.779302323,0.203120386,7.721,AC,FCC,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0434,Co�33Cr�9W�0.35N�0.25C,0,0.574,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0.0035,0,0,0,0,5,-4.84183,7.782229784,491.3480685,1852.639474,4.065808637,0.20488977,7.7135,AC,FCC,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0435,Co�33Cr�9W�0.35N�0.31C,0,0.5734,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0031,0,0,0,0,0.0035,0,0,0,0,5,-4.95665152,7.808791533,491.3849106,1852.964395,4.174863091,0.205591884,7.7105,AC,FCC,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0437,MoNbTaTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,5,-1.76,13.38161053,620.862216,2391.448376,5.462505288,0.28168067,4.8,AC,BCC1 + BCC2,BCC,BCC_SS,10.1016/j.msec.2016.12.057
Alloy 0442,Al40Cu15Cr15Fe15Si15,0.4,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,5,-15.87,12.51150515,280.5590422,1077.110574,8.027943668,0.128874939,5.55,AC,Im,Im,Im,10.1016/j.jmrt.2018.06.010
Alloy 0443,Al60Cu10Fe10Cr5Mn5Ni5Mg5,0.6,0,0.05,0.1,0.05,0.1,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,7,-7.91,11.35887596,218.7718581,836.1826485,6.79109952,0.141438149,4.95,AC,Im,Im,Im,10.1016/j.jmrt.2018.06.010
Alloy 0444,Al65Cu5Cr5Si15Mn5Ti5,0.65,0,0.05,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,6,-10.93333333,13.28429997,322.9759259,1243.616998,5.975627732,0.153899759,7.377777778,AC,Im,Im,Im,10.1016/j.jmrt.2018.06.010
Alloy 0445,Al80Mg14Zn2.7Cu2.7Si0.60,0.8,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0.14,0.027,0.006,0,0,0,0,0,0,5,-1.47506,5.649761888,174.3252931,652.0539103,4.811561816,0.120148564,3.325,AC,FCC + Im,FCC + Im,Im,10.1007/s11665-018-3720-0
Alloy 0446,Al85Mg10.5Zn2.025Cu2.025Si0.45,0.867568257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107170196,0.020668538,0.004593008,0,0,0,0,0,0,4,-1.096988712,4.559688538,175.5644454,654.0207819,4.151515189,0.103345495,3.25,AC,FCC + Im,FCC + Im,Im,10.1007/s11665-018-3720-0
Alloy 0447,Al90Mg7.1Zn1.35Cu1.35Si0.3,0.911392405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071898734,0.013670886,0.003037975,0,0,0,0,0,0,4,-0.769115999,3.466071806,176.7898542,655.9123169,3.487370173,0.086814558,3.161338661,AC,FCC + Im,FCC + Im,Im,10.1007/s11665-018-3720-0
Alloy 0448,Al0.5NbTiVZr,0.111111111,0,0,0,0,0,0,0.222222222,0.222222222,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10.86 ,13.15 ,546.755116,2104.16 ,5.76 ,0.11 ,4.33 ,AC,BCC + Im,BCC + Im,Im,10.1179/1743284715Y.0000000032
Alloy 0449,Al26.6Nb23.8Ti25.1V24.5,0.266,0,0,0,0,0,0,0.251,0.245,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-16.988272,11.51925398,429.5054051,1642.654,3.920845644,0.033543964,4.217,AC,BCC,BCC,BCC_SS,10.4236/msa.2018.913074
Alloy 0451,AlLiMgZnSn,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0.2,0,5,-6.08 ,13.38 ,182.1381196,701.58 ,5.16 ,0.33 ,4.40 ,AC,Im,Im,Im,10.1007/s11837-014-1059-z
Alloy 0452,Al80Li5Mg5Zn5Sn5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0.05,0.05,0,5,-0.53 ,6.47 ,233.346485,875.50 ,3.36 ,0.17 ,3.35 ,AC,Im,Im,Im,10.1007/s11837-014-1059-z
Alloy 0453,Al80Li5Mg5Zn5Cu5,0.8,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0.05,0,0,5,-1.14 ,6.47 ,244.7080489,918.13 ,3.85 ,0.17 ,3.70 ,AC,Im,Im,Im,10.1007/s11837-014-1059-z
Alloy 0461,Al0.7Co0.3CrFeNi,0.175,0.075,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-11.40 ,12.80 ,363.907673,1398.59 ,5.54 ,0.12 ,7.20 ,PM,BCC + FCC + Im,FCC + BCC + Im,Im,10.1016/j.matdes.2013.04.061
Alloy 0466,CrMnFeCoNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.mtla.2019.100485
Alloy 0467,CrMnFeCoNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.mtla.2019.100485
Alloy 0468,AlCrFeMnNi,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.48,13.38161053,339.8650041,1309.142564,5.827707431,0.136,6.8,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2017.02.072
Alloy 0469,AlCrFeMnNi,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.48,13.38161053,339.8650041,1309.142564,5.827707431,0.136,6.8,AC,BCC + FCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2017.02.072
Alloy 0470,AlCrFeMnNi,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.48,13.38161053,339.8650041,1309.142564,5.827707431,0.136,6.8,AC,BCC + FCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2017.02.072
Alloy 0471,AlCrFeMnNi,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.48,13.38161053,339.8650041,1309.142564,5.827707431,0.136,6.8,AC,BCC + FCC + Im,FCC + BCC + Im,Im,10.1016/j.msea.2017.02.072
Alloy 0472,AlCrFeMnNi,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.48,13.38161053,339.8650041,1309.142564,5.827707431,0.136,6.8,AC,BCC + FCC + Im,FCC + BCC + Im,Im,10.1016/j.msea.2017.02.072
Alloy 0473,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-9.09 ,13.15 ,459.275785,1767.50 ,4.22 ,0.11 ,7.67 ,AC,FCC + BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2016.06.040
Alloy 0474,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-9.09 ,13.15 ,459.275785,1767.50 ,4.22 ,0.11 ,7.67 ,AC,FCC + BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2016.06.040
Alloy 0475,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-9.09 ,13.15 ,459.275785,1767.50 ,4.22 ,0.11 ,7.67 ,AC,FCC + BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2016.06.040
Alloy 0476,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-9.09 ,13.15 ,459.275785,1767.50 ,4.22 ,0.11 ,7.67 ,AC,FCC + BCC + Im,FCC + BCC + Im,Im,10.1016/j.msea.2016.06.040
Alloy 0477,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-9.09 ,13.15 ,459.275785,1767.50 ,4.22 ,0.11 ,7.67 ,AC,FCC + BCC + Im,FCC + BCC + Im,Im,10.1016/j.msea.2016.06.040
Alloy 0478,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-9.09 ,13.15 ,459.275785,1767.50 ,4.22 ,0.11 ,7.67 ,AC,FCC + BCC + Im,FCC + BCC + Im,Im,10.1016/j.msea.2016.06.040
Alloy 0479,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-9.09 ,13.15 ,459.275785,1767.50 ,4.22 ,0.11 ,7.67 ,AC,FCC + BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2018.05.054
Alloy 0480,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-9.09 ,13.15 ,459.275785,1767.50 ,4.22 ,0.11 ,7.67 ,AC,FCC + BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2018.05.054
Alloy 0481,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-5.1292,13.91569271,365.6751229,1411.433429,3.985354213,0.108064795,8.33,AC,FCC,FCC,FCC_SS,10.1007/s11837-013-0756-3
Alloy 0482,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-5.1292,13.91569271,365.6751229,1411.433429,3.985354213,0.108064795,8.33,AC,FCC,FCC,FCC_SS,10.1007/s11837-013-0756-3
Alloy 0483,Al0.5CoCrFeMnNi,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-2.650887574,16.00634718,348.1272116,1354.62436,4.425912803,0.13887545,8.076923077,AC,FCC + BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2018.05.041
Alloy 0484,Al0.5CoCrFeMnNi,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-2.650887574,16.00634718,348.1272116,1354.62436,4.425912803,0.13887545,8.076923077,AC,FCC + Im,FCC + Im,Im,10.1016/j.msea.2018.05.041
Alloy 0485,Al0.5CoCrFeMnNi,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-2.650887574,16.00634718,348.1272116,1354.62436,4.425912803,0.13887545,8.076923077,AC,FCC,FCC,FCC_SS,10.1016/j.msea.2018.05.041
